INDEX,GROUP,SUBGROUP,CLASS,LEVEL,WEIGHT,CHART,CONSUMPTION,TIME_PERIOD,MEASURE,TSEST,REGION,FREQ,obsValue,UNIT_MEASURE,DECIMALS
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,5,Q,4.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,5,Q,3.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,5,Q,4.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,1,10,5,Q,147.3,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,1,10,5,Q,148,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,1,10,5,Q,149.8,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,1,10,5,Q,153.2,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,1,10,5,Q,153.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,1,10,5,Q,153.5,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,1,10,5,Q,156.1,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,2,10,7,Q,0.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,2,10,7,Q,1.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,2,10,7,Q,1.6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,2,10,7,Q,1.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,2,10,7,Q,0.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,2,10,7,Q,1.6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,2,10,7,Q,-0.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,3,10,4,Q,0.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,3,10,4,Q,4.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,3,10,4,Q,5.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,3,10,4,Q,8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,4,Q,7.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,4,Q,3.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,4,Q,3.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,2,10,5,Q,-0.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,2,10,5,Q,0.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,2,10,5,Q,1.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,2,10,5,Q,2.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,2,10,5,Q,0.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,2,10,5,Q,-0.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,2,10,5,Q,1.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,3,10,50,Q,0.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,3,10,50,Q,3.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,3,10,50,Q,3.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,3,10,50,Q,6.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,50,Q,6.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,50,Q,3.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,50,Q,4.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,1,10,1,Q,150.4,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,1,10,1,Q,153.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,1,10,1,Q,156,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,1,10,1,Q,159.7,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,1,10,1,Q,160.6,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,1,10,1,Q,160.4,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,1,10,1,Q,162.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,1,10,8,Q,147.4,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,1,10,8,Q,149.1,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,1,10,8,Q,152.2,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,1,10,8,Q,154,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,1,10,8,Q,156.3,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,1,10,8,Q,153.6,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,1,10,8,Q,157.3,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,2,10,4,Q,0.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,2,10,4,Q,3.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,2,10,4,Q,0.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,2,10,4,Q,3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,2,10,4,Q,0.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,2,10,4,Q,0,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,2,10,4,Q,0.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,3,10,8,Q,0.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,3,10,8,Q,2.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,3,10,8,Q,3.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,3,10,8,Q,5.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,8,Q,6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,8,Q,3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,8,Q,3.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,3,10,2,Q,1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,3,10,2,Q,3.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,3,10,2,Q,3.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,3,10,2,Q,5.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,2,Q,6.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,2,Q,3.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,2,Q,3.6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,2,10,6,Q,0.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,2,10,6,Q,2.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,2,10,6,Q,1.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,2,10,6,Q,1.6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,2,10,6,Q,0.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,2,10,6,Q,-0.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,2,10,6,Q,1.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,1,10,2,Q,151.2,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,1,10,2,Q,154.8,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,1,10,2,Q,157.2,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,1,10,2,Q,159.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,1,10,2,Q,160.4,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,1,10,2,Q,160.2,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,1,10,2,Q,162.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,2,10,2,Q,0.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,2,10,2,Q,2.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,2,10,2,Q,1.6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,2,10,2,Q,1.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,2,10,2,Q,0.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,2,10,2,Q,-0.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,2,10,2,Q,1.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,3,10,7,Q,1.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,3,10,7,Q,3.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,3,10,7,Q,5.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,3,10,7,Q,5.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,7,Q,5.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,7,Q,5.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,7,Q,2.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,3,10,3,Q,1.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,3,10,3,Q,4.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,3,10,3,Q,4.7,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,3,10,3,Q,7.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,3,Q,7.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,3,Q,4.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,3,Q,5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,3,10,1,Q,0.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,3,10,1,Q,3.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,3,10,1,Q,3.9,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,3,10,1,Q,6.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,3,10,1,Q,6.8,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,3,10,1,Q,4.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,3,10,1,Q,4.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,1,10,50,Q,150.5,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,1,10,50,Q,153.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,1,10,50,Q,156,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,1,10,50,Q,159.4,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,1,10,50,Q,160.1,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,1,10,50,Q,159.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,1,10,50,Q,162.5,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,2,10,3,Q,0.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,2,10,3,Q,3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,2,10,3,Q,1.6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,2,10,3,Q,2.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,2,10,3,Q,0.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,2,10,3,Q,0.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,2,10,3,Q,2.5,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,1,10,3,Q,150.2,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,1,10,3,Q,154.7,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,1,10,3,Q,157.2,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,1,10,3,Q,160.5,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,1,10,3,Q,160.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,1,10,3,Q,161.1,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,1,10,3,Q,165.1,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,1,10,7,Q,144.5,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,1,10,7,Q,146.9,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,1,10,7,Q,149.3,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,1,10,7,Q,151.3,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,1,10,7,Q,152,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,1,10,7,Q,154.4,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,1,10,7,Q,153.3,IN,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q3,2,10,1,Q,0.2,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2020-Q4,2,10,1,Q,2.3,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q1,2,10,1,Q,1.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q2,2,10,1,Q,2.4,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q3,2,10,1,Q,0.6,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2021-Q4,2,10,1,Q,-0.1,PCT,1
131189,Health,"Medical, dental and hospital services",,2,5.22,,0,2022-Q1,2,10,1,Q,1.6,PCT,1
40091,Health,"Medical, dental and hospital services",Medical and hospital services,3,4.56,,0,,,,,,,,
40093,Health,"Medical, dental and hospital services",Dental services,3,0.66,,0,,,,,,,,
20005,Transport,,,1,10.58,,0,2020-Q3,2,10,6,Q,0.6,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,2,10,6,Q,-0.3,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,2,10,6,Q,3.1,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,2,10,6,Q,3.9,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,2,10,6,Q,3.1,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,2,10,6,Q,5.2,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,2,10,6,Q,6,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,1,10,3,Q,100.8,IN,1
20005,Transport,,,1,10.58,,0,2020-Q4,1,10,3,Q,100.7,IN,1
20005,Transport,,,1,10.58,,0,2021-Q1,1,10,3,Q,103.9,IN,1
20005,Transport,,,1,10.58,,0,2021-Q2,1,10,3,Q,106.5,IN,1
20005,Transport,,,1,10.58,,0,2021-Q3,1,10,3,Q,109.8,IN,1
20005,Transport,,,1,10.58,,0,2021-Q4,1,10,3,Q,113.8,IN,1
20005,Transport,,,1,10.58,,0,2022-Q1,1,10,3,Q,118.6,IN,1
20005,Transport,,,1,10.58,,0,2020-Q3,3,10,50,Q,-4,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,3,10,50,Q,-4.6,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,3,10,50,Q,0.4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,3,10,50,Q,10.7,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,3,10,50,Q,10.4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,3,10,50,Q,12.5,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,3,10,50,Q,13.7,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,3,10,2,Q,-3.6,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,3,10,2,Q,-3.8,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,3,10,2,Q,0,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,3,10,2,Q,10.3,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,3,10,2,Q,10.4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,3,10,2,Q,10.8,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,3,10,2,Q,13.3,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,2,10,5,Q,3.8,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,2,10,5,Q,0.2,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,2,10,5,Q,4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,2,10,5,Q,3.2,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,2,10,5,Q,3.2,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,2,10,5,Q,3.8,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,2,10,5,Q,4.5,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,2,10,4,Q,4.3,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,2,10,4,Q,-1,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,2,10,4,Q,5.2,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,2,10,4,Q,1.2,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,2,10,4,Q,3.4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,2,10,4,Q,3.4,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,2,10,4,Q,5.4,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,3,10,1,Q,-4.5,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,3,10,1,Q,-4.3,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,3,10,1,Q,0.6,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,3,10,1,Q,10.7,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,3,10,1,Q,11.5,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,3,10,1,Q,12.7,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,3,10,1,Q,12.7,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,3,10,4,Q,-5.3,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,3,10,4,Q,-7.3,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,3,10,4,Q,0.7,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,3,10,4,Q,10,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,3,10,4,Q,9,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,3,10,4,Q,13.8,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,3,10,4,Q,14,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,2,10,2,Q,3.2,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,2,10,2,Q,1.6,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,2,10,2,Q,2.4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,2,10,2,Q,2.7,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,2,10,2,Q,3.3,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,2,10,2,Q,2,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,2,10,2,Q,4.7,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,2,10,8,Q,3,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,2,10,8,Q,0,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,2,10,8,Q,3.5,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,2,10,8,Q,2.6,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,2,10,8,Q,3.5,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,2,10,8,Q,3.9,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,2,10,8,Q,3.7,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,1,10,1,Q,100.4,IN,1
20005,Transport,,,1,10.58,,0,2020-Q4,1,10,1,Q,101.9,IN,1
20005,Transport,,,1,10.58,,0,2021-Q1,1,10,1,Q,105.1,IN,1
20005,Transport,,,1,10.58,,0,2021-Q2,1,10,1,Q,108.8,IN,1
20005,Transport,,,1,10.58,,0,2021-Q3,1,10,1,Q,111.9,IN,1
20005,Transport,,,1,10.58,,0,2021-Q4,1,10,1,Q,114.8,IN,1
20005,Transport,,,1,10.58,,0,2022-Q1,1,10,1,Q,118.5,IN,1
20005,Transport,,,1,10.58,,0,2020-Q3,1,10,6,Q,103.5,IN,1
20005,Transport,,,1,10.58,,0,2020-Q4,1,10,6,Q,103.2,IN,1
20005,Transport,,,1,10.58,,0,2021-Q1,1,10,6,Q,106.4,IN,1
20005,Transport,,,1,10.58,,0,2021-Q2,1,10,6,Q,110.6,IN,1
20005,Transport,,,1,10.58,,0,2021-Q3,1,10,6,Q,114,IN,1
20005,Transport,,,1,10.58,,0,2021-Q4,1,10,6,Q,119.9,IN,1
20005,Transport,,,1,10.58,,0,2022-Q1,1,10,6,Q,127.1,IN,1
20005,Transport,,,1,10.58,,0,2020-Q3,1,10,8,Q,104.6,IN,1
20005,Transport,,,1,10.58,,0,2020-Q4,1,10,8,Q,104.6,IN,1
20005,Transport,,,1,10.58,,0,2021-Q1,1,10,8,Q,108.3,IN,1
20005,Transport,,,1,10.58,,0,2021-Q2,1,10,8,Q,111.1,IN,1
20005,Transport,,,1,10.58,,0,2021-Q3,1,10,8,Q,115,IN,1
20005,Transport,,,1,10.58,,0,2021-Q4,1,10,8,Q,119.5,IN,1
20005,Transport,,,1,10.58,,0,2022-Q1,1,10,8,Q,123.9,IN,1
20005,Transport,,,1,10.58,,0,2020-Q3,3,10,8,Q,-3.1,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,3,10,8,Q,-4.2,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,3,10,8,Q,-0.6,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,3,10,8,Q,9.4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,3,10,8,Q,9.9,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,3,10,8,Q,14.2,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,3,10,8,Q,14.4,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,2,10,1,Q,2.1,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,2,10,1,Q,1.5,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,2,10,1,Q,3.1,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,2,10,1,Q,3.5,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,2,10,1,Q,2.8,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,2,10,1,Q,2.6,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,2,10,1,Q,3.2,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,2,10,3,Q,5.8,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,2,10,3,Q,-0.1,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,2,10,3,Q,3.2,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,2,10,3,Q,2.5,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,2,10,3,Q,3.1,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,2,10,3,Q,3.6,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,2,10,3,Q,4.2,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,1,10,5,Q,103.3,IN,1
20005,Transport,,,1,10.58,,0,2020-Q4,1,10,5,Q,103.5,IN,1
20005,Transport,,,1,10.58,,0,2021-Q1,1,10,5,Q,107.6,IN,1
20005,Transport,,,1,10.58,,0,2021-Q2,1,10,5,Q,111,IN,1
20005,Transport,,,1,10.58,,0,2021-Q3,1,10,5,Q,114.6,IN,1
20005,Transport,,,1,10.58,,0,2021-Q4,1,10,5,Q,118.9,IN,1
20005,Transport,,,1,10.58,,0,2022-Q1,1,10,5,Q,124.3,IN,1
20005,Transport,,,1,10.58,,0,2020-Q3,3,10,6,Q,-5.5,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,3,10,6,Q,-7,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,3,10,6,Q,-3.4,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q2,3,10,6,Q,7.5,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q3,3,10,6,Q,10.1,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q4,3,10,6,Q,16.2,PCT,1
20005,Transport,,,1,10.58,,0,2022-Q1,3,10,6,Q,19.5,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q3,3,10,7,Q,-3.9,PCT,1
20005,Transport,,,1,10.58,,0,2020-Q4,3,10,7,Q,-6,PCT,1
20005,Transport,,,1,10.58,,0,2021-Q1,3,10,7,Q,-1,PCT,1
